OrphaCode,DiseaseName,AgeOfOnset,TypeOfInheritance,urgency_tier,onset_score,rarity_weight,OMIM,MONDO,ICD-10,DisorderType
98772,Spinocerebellar ataxia type 19/22,Adult,Autosomal dominant,3,3,7.0,607346.0,11819.0,G11.2,Disease
98771,Spinocerebellar ataxia type 18,Adult,Autosomal dominant,3,3,7.0,607458.0,11834.0,G11.8,Disease
98773,Spinocerebellar ataxia type 21,Adolescent,Autosomal dominant,3,5,7.0,607454.0,11833.0,G11.1,Disease
98768,Spinocerebellar ataxia type 13,Adult,Autosomal dominant,3,3,7.0,605259.0,11529.0,G11.2,Disease
98767,Spinocerebellar ataxia type 11,"Adolescent, Adult, Childhood, Elderly",Autosomal dominant,2,6,7.0,604432.0,11464.0,G11.8,Disease
98769,Spinocerebellar ataxia type 15/16,"Adult, Elderly",Autosomal dominant,3,3,7.0,606658.0,11694.0,G11.2,Disease
580940,QRICH1-related intellectual disability-chondrodysplasia syndrome,"Antenatal, Infancy, Neonatal",Autosomal dominant,2,9,7.0,617982.0,60707.0,Q87.8,Malformation syndrome
580951,Punctate inner choroidopathy,Adult,,3,3,6.0,,35584.0,H31.0,Disease
580933,Lethal brain and heart developmental defects,Antenatal,Autosomal recessive,1,9,7.0,,35581.0,Q87.8,Malformation syndrome
98755,Spinocerebellar ataxia type 1,All ages,Autosomal dominant,3,4,4.0,164400.0,8119.0,G11.8,Disease
98756,Spinocerebellar ataxia type 2,All ages,Autosomal dominant,3,4,4.0,183090.0,8458.0,G11.2,Disease
98757,Spinocerebellar ataxia type 3,"Adult, Childhood",Autosomal dominant,2,6,4.0,109150.0,7182.0,G11.8,Disease
98758,Spinocerebellar ataxia type 6,"Adolescent, Adult, Elderly",Autosomal dominant,3,5,6.0,183086.0,8457.0,G11.2,Disease
581271,Cramp-fasciculation syndrome,Adult,Autosomal dominant,3,3,5.0,604775.0,35586.0,G90.8,Disease
98754,Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15,"Adolescent, Adult",Not applicable,3,5,5.0,176270.0,20298.0,Q87.1,Etiological subtype
98352,Autosomal dominant disease with diffuse palmoplantar keratoderma as a major feature,,Autosomal dominant,3,0,5.0,,,,Category
98353,Autosomal dominant disease associated with focal palmoplantar keratoderma as a major feature,,Autosomal dominant,3,0,5.0,,,,Category
98356,Autosomal recessive isolated diffuse palmoplantar keratoderma,,Autosomal recessive,3,0,5.0,,,,Category
98357,Autosomal recessive disease with focal palmoplantar keratoderma as a major feature,,Autosomal recessive,3,0,5.0,,,,Category
580572,Intraductal tubulopapillary neoplasm of pancreas,"Adult, Elderly",,3,3,5.0,,34987.0,C25.3,Disease
98349,Autosomal dominant isolated diffuse palmoplantar keratoderma,,Autosomal dominant,3,0,5.0,,,,Category
98306,Familial partial lipodystrophy,"Adolescent, Adult, Childhood, Elderly","Autosomal dominant, Autosomal recessive",2,6,6.0,,20088.0,,Clinical group
576232,Partial atrioventricular septal defect with ventricular hypoplasia,,Not applicable,3,0,5.0,,,Q21.2,Clinical subtype
576235,Partial atrioventricular septal defect without ventricular hypoplasia,,Not applicable,3,0,5.0,,,Q21.2,Clinical subtype
576074,Middle East respiratory syndrome,All ages,,3,4,7.0,,100116.0,B34.2,Disease
575553,Cathepsin A-related arteriopathy-strokes-leukoencephalopathy,Adult,Autosomal dominant,3,3,5.0,621394.0,35551.0,I67.8,Disease
576379,Iatrogenic Creutzfeldt-Jakob disease,Adult,,3,3,7.0,,34976.0,A81.0,Disease
576349,NLRC4-related familial cold autoinflammatory syndrome,"Childhood, Infancy",Autosomal dominant,2,7,7.0,616115.0,14498.0,D89.8,Disease
576370,Variant Creutzfeldt-Jakob disease,Adult,,3,3,7.0,,7012.0,A81.0,Disease
576283,SATB2-associated syndrome due to a pathogenic variant,"Antenatal, Infancy, Neonatal",Autosomal dominant,2,9,5.0,612313.0,,Q87.8,Etiological subtype
576278,SATB2-associated syndrome,"Infancy, Neonatal",Autosomal dominant,2,8,5.0,612313.0,100147.0,Q87.8,Malformation syndrome
573253,Split cord malformation type II,"Adolescent, Adult, Childhood, Infancy",,2,7,5.0,,35541.0,Q06.2,Morphological anomaly
574957,Mendelian susceptibility to mycobacterial diseases due to partial JAK1 deficiency,All ages,Autosomal recessive,3,4,5.0,,35548.0,D84.8,Disease
574918,Predisposition to severe viral infection due to IRF7 deficiency,All ages,Autosomal recessive,3,4,7.0,616345.0,35547.0,D84.8,Disease
98375,Autoimmune hemolytic anemia,All ages,Multigenic/multifactorial,3,4,4.0,,20108.0,,Clinical group
573278,Split cord malformation,"Adolescent, Adult, Childhood, Infancy",,2,7,5.0,,,Q06.2,Clinical group
572385,Brachydactyly type B1,Antenatal,Autosomal dominant,3,9,7.0,113000.0,7220.0,Q73.8,Clinical subtype
572361,Blepharophimosis-ptosis-epicanthus inversus syndrome type 2,Antenatal,Autosomal dominant,3,9,5.0,110100.0,35525.0,Q10.3,Clinical subtype
98428,Secondary polycythemia,All ages,"Autosomal dominant, Autosomal recessive",3,4,5.0,,20115.0,D75.1,Category
572428,Infantile-onset pulmonary alveolar proteinosis-hypogammaglobulinemia,Infancy,Autosomal dominant,2,7,7.0,618042.0,35529.0,J84.0,Disease
98434,Hereditary combined deficiency of vitamin K-dependent clotting factors,"Adolescent, Adult, Infancy, Neonatal",Autosomal recessive,1,8,7.0,607473.0,15722.0,D68.2,Disease
572543,RFVT2-related riboflavin transporter deficiency,"Childhood, Infancy",Autosomal recessive,2,7,7.0,614707.0,24537.0,G12.1,Clinical subtype
572550,RFVT3-related riboflavin transporter deficiency,"Adolescent, Adult, Childhood, Infancy",Autosomal recessive,2,7,7.0,211530.0,13867.0,G12.1,Clinical subtype
572773,Microcephaly-short stature-limb abnormalities syndrome,Antenatal,Autosomal recessive,1,9,7.0,617604.0,60533.0,Q87.1,Clinical subtype
572798,WARS2-related combined oxidative phosphorylation defect,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,617710.0,60578.0,E88.8,Disease
572761,DONSON-related microcephaly-short stature-limb abnormalities spectrum,"Antenatal, Neonatal",Autosomal recessive,1,9,7.0,617604.0,35534.0,Q87.1,Malformation syndrome
572768,Microcephaly-micromelia syndrome,Antenatal,Autosomal recessive,1,9,7.0,251230.0,9619.0,Q87.1,Clinical subtype
98523,Non-syndromic pontocerebellar hypoplasia,"Antenatal, Infancy, Neonatal",Autosomal recessive,1,9,5.0,,20135.0,,Clinical group
572013,Posterior-predominant lissencephaly-broad flat pons and medulla-midline crossing defects syndrome,Infancy,Autosomal dominant,2,7,7.0,618325.0,32677.0,Q04.8,Malformation syndrome
572333,Blepharophimosis-ptosis-epicanthus inversus syndrome plus,Antenatal,,3,9,5.0,,35521.0,Q10.3,Malformation syndrome
572354,Blepharophimosis-ptosis-epicanthus inversus syndrome type 1,Antenatal,Autosomal recessive,1,9,5.0,110100.0,35524.0,Q10.3,Clinical subtype
570762,Infective endocarditis,All ages,,3,4,5.0,,565.0,I33.0,Disease
570491,QRSL1-related combined oxidative phosphorylation defect,"Antenatal, Infancy, Neonatal",Autosomal recessive,1,9,7.0,618835.0,30006.0,E88.8,Disease
570470,Ricin poisoning,All ages,Not applicable,3,4,7.0,,35511.0,T62.2,Disease
570438,HHV-8-associated multicentric Castleman disease,All ages,,3,4,5.0,,19754.0,D47.7,Clinical subtype
570431,Idiopathic multicentric Castleman disease,All ages,,3,4,6.0,,35838.0,D47.7,Clinical subtype
570422,Galactose mutarotase deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,618881.0,30105.0,E88.8,Disease
570371,Bartter syndrome type 5,Antenatal,X-linked recessive,3,9,7.0,300971.0,10503.0,E26.8,Clinical subtype
708684,Eosinophilic cystitis,All ages,,3,4,7.0,,,,Disease
708895,Tetrahydrobiopterin-unresponsive phenylketonuria,,Autosomal recessive,3,0,5.0,261600.0,,,Clinical subtype
708203,Intellectual disability-small hands and feet-drug-resistant epilepsy syndrome,,X-linked dominant,3,0,5.0,301044.0,,,Malformation syndrome
708208,Developmental delay-white matter abnormalities-strabismus-recurrent respiratory tract infections syndrome,,Autosomal dominant,3,0,5.0,618603.0,,,Malformation syndrome
714385,Global developmental delay-high pain tolerance-intellectual disability syndrome,,Autosomal dominant,3,0,5.0,615828.0,,,Disease
714160,Presumed ocular histoplasmosis syndrome,,Not applicable,3,0,5.0,,,,Disease
714070,"Incomplete congenital stationary night blindness, Schubert-Bornschein type",,"Autosomal recessive, X-linked recessive",3,0,5.0,300071.0,,,Clinical subtype
714046,Primary choroidal lymphoma,,Not applicable,3,0,5.0,,,,Disease
714101,Acute idiopathic maculopathy,,Not applicable,3,0,5.0,,,,Disease
714096,"Congenital stationary night blindness, Riggs type",,"Autosomal dominant, Autosomal recessive",3,0,5.0,610444.0,,,Disease
714090,"Congenital stationary night blindness, Schubert-Bornschein type",,"Autosomal recessive, X-linked recessive",3,0,5.0,300071.0,,,Disease
714484,AGR2-related infantile-onset inflammatory bowel disease,,Autosomal recessive,3,0,5.0,620233.0,,,Disease
714487,Congenital diarrhea-chronic gastrointestinal inflammation-ocular dysgenesis syndrome,,Autosomal recessive,3,0,5.0,618168.0,,,Disease
714477,Early-onset inflammatory bowel disease-ulcerative skin lesions-immunodeficiency syndrome,,Autosomal recessive,3,0,5.0,,,,Disease
714481,SCGN-related severe early-onset hereditary ulcerative colitis,,Autosomal recessive,3,0,5.0,,,,Disease
714496,Immunodeficiency-congenital thrombocytopenia-hypereosinophilia-colitis-vasculitis syndrome,,Autosomal recessive,3,0,5.0,617718.0,,,Disease
714652,PCDH19 clustering epilepsy,,X-linked dominant,3,0,5.0,300088.0,,,Disease
714490,PERCC1-related congenital intractable malabsorptive diarrhea,,Autosomal recessive,3,0,5.0,618662.0,,,Disease
714493,Congenital thrombocytopenia-recurrent infections syndrome due to WIP deficiency,,Autosomal recessive,3,0,5.0,614493.0,,,Disease
714407,Developmental delay-macrocephaly-corpus callosum dysgenesis-intellectual disability syndrome due to NFIB mutation,,Autosomal dominant,3,0,5.0,618286.0,,,Etiological subtype
714410,CARD8-related inflammatory bowel disease,,Autosomal dominant,3,0,5.0,619079.0,,,Disease
714399,Global developmental delay-dental enamel defects-ataxia syndrome,,Autosomal dominant,3,0,5.0,617915.0,,,Malformation syndrome
714404,Developmental delay-macrocephaly-corpus callosum dysgenesis-intellectual disability syndrome,,Autosomal dominant,3,0,5.0,618286.0,,,Malformation syndrome
714472,Inflammatory bowel disease-autoimmunity-sinopulmonary infections-lymphadenopathy syndrome,,Autosomal dominant,3,0,5.0,618394.0,,,Disease
714423,Infantile-onset inflammatory bowel disease-hearing loss-recurrent infections syndrome,,Autosomal dominant,3,0,5.0,,,,Disease
715128,Hemoglobin E-beta-thalassemia major,,Autosomal recessive,3,0,5.0,,,,Clinical subtype
715125,Hemoglobin E-beta-thalassemia intermedia,,Autosomal recessive,3,0,5.0,,,,Clinical subtype
714806,Multifocal sporadic venous malformation,,Not applicable,3,0,5.0,,,,Morphological anomaly
714726,Retroperitoneal arteriovenous malformation,,Not applicable,3,0,5.0,,,,Morphological anomaly
714715,Pelvic arteriovenous malformation,,Not applicable,3,0,5.0,,,,Morphological anomaly
714737,Diffuse capillary malformation with overgrowth,,Not applicable,3,0,5.0,,,,Morphological anomaly
714709,Mediastinal arteriovenous malformation,,Not applicable,3,0,5.0,,,,Morphological anomaly
715326,Spinal epidural arteriovenous malformation,,Unknown,3,0,5.0,,,,Morphological anomaly
715331,Paraspinal arteriovenous malformation,,Not applicable,3,0,5.0,,,,Morphological anomaly
715302,Spinal pial arteriovenous fistula,,Not applicable,3,0,5.0,,,,Disease
715318,Acquired intracranial dural arteriovenous fistula,,Not applicable,3,0,5.0,,,,Disease
715154,Low oxygen affinity alpha chain hemoglobin disease,,Autosomal dominant,3,0,5.0,,,,Etiological subtype
715157,Low oxygen affinity beta chain hemoglobin disease,,Autosomal dominant,3,0,5.0,,,,Etiological subtype
715284,Spinal cord arteriovenous malformation,,Not applicable,3,0,5.0,,,,Morphological anomaly
715135,Hemoglobin Lepore-beta-thalassemia intermedia,,Autosomal recessive,3,0,5.0,,,,Clinical subtype
715140,Hemoglobin Lepore-beta-thalassemia major,,Autosomal recessive,3,0,5.0,,,,Clinical subtype
715143,Heterozygous beta-thalassemia intermedia with supernumerary alpha-globin gene,,Autosomal recessive,3,0,5.0,,,,Disease
715147,Low oxygen affinity hemoglobin disease,,Autosomal dominant,3,0,5.0,,,,Disease
715640,Rothmund-Thomson syndrome type 3,,Autosomal recessive,3,0,5.0,615789.0,,,Clinical subtype
715635,Rothmund-Thomson syndrome type 4,,Autosomal recessive,3,0,5.0,620819.0,,,Clinical subtype
715623,Motor incoordination-myopathy-respiratory insufficiency-progressive cerebellar atrophy syndrome,,Autosomal recessive,3,0,5.0,621010.0,,,Disease
715345,Isolated geographic pattern capillary malformation,,Not applicable,3,0,5.0,,,,Morphological anomaly
716742,Congenital myasthenic syndrome with kinetic defect,,"Autosomal dominant, Autosomal recessive",3,0,5.0,,,,Etiological subtype
716772,Congenital myasthenic syndrome with kinetic defect due to reduced ion channel conductance,,Autosomal recessive,3,0,5.0,,,,Etiological subtype
716758,Fast-channel congenital myasthenic syndrome,,"Autosomal dominant, Autosomal recessive",3,0,5.0,,,,Etiological subtype
716765,Slow-channel congenital myasthenic syndrome,,"Autosomal dominant, Autosomal recessive",3,0,5.0,,,,Etiological subtype
716899,Congenital myasthenic syndrome due to defective synaptic vesicles exocytosis,,"Autosomal dominant, Autosomal recessive",3,0,5.0,,,,Etiological subtype
716893,Congenital myasthenic syndrome due to defective synthesis or recycling of acetylcholine,,Autosomal recessive,3,0,5.0,,,,Etiological subtype
716889,Congenital myasthenic syndromes due to defective axonal transport,,Autosomal recessive,3,0,5.0,,,,Etiological subtype
716881,Congenital myasthenic syndrome due to a sodium channel 1.4 defect,,Autosomal recessive,3,0,5.0,,,,Etiological subtype
716908,Autosomal dominant congenital myasthenic syndromes due to defective synaptic vesicles exocytosis,,Autosomal dominant,3,0,5.0,,,,Etiological subtype
716903,Autosomal recessive congenital myasthenic syndrome due to defective synaptic vesicles exocytosis,,Autosomal recessive,3,0,5.0,,,,Etiological subtype
718017,Combined immunodeficiency due to COPG1 deficiency,,Autosomal recessive,3,0,5.0,620983.0,,,Disease
694946,Alazami-Yuan syndrome,,Autosomal recessive,3,0,5.0,617126.0,,,Malformation syndrome
694956,Intellectual disability-lymphoid hypertrophy-macrocephaly syndrome,,Autosomal dominant,3,0,5.0,619769.0,,,Malformation syndrome
695020,Urachal carcinoma,,Not applicable,3,0,5.0,,,,Disease
694356,ADAR-related hereditary spastic paraplegia,,Autosomal dominant,3,0,5.0,,,,Disease
694937,Intellectual disability-peripheral neuropathy-corpus callosum abnormalities syndrome due to nudix hydrolase 2 deficiency,,Autosomal recessive,3,0,5.0,619844.0,,,Malformation syndrome
694922,Childhood-onset stress-induced neurodegenerative ataxia-seizure syndrome,,Autosomal recessive,3,0,5.0,618170.0,,,Disease
693912,EPHB4-related capillary malformation-arteriovenous malformation,,Autosomal dominant,3,0,5.0,618196.0,,,Malformation syndrome
693907,RASA1-related capillary malformation-arteriovenous malformation,,Autosomal dominant,3,0,5.0,608354.0,,,Malformation syndrome
694308,ZMYND11-related developmental delay-speech delay-seizures-behavioral abnormalities-craniofacial dysmorphism syndrome due to a point mutation,,Autosomal dominant,3,0,5.0,616083.0,,,Etiological subtype
694304,ZMYND11-related developmental delay-speech delay-seizures-behavioral abnormalities-craniofacial dysmorphism syndrome,,Autosomal dominant,3,0,5.0,616083.0,,,Disease
694228,Congenital intrahepatic arterioportal fistula,,Not applicable,3,0,5.0,,,,Malformation syndrome
696189,Congenital generalized lipodystrophy type 1,,Autosomal recessive,3,0,5.0,603100.0,,,Clinical subtype
696206,Congenital generalized lipodystrophy type 3,,Autosomal recessive,3,0,5.0,612526.0,,,Clinical subtype
696242,PPARG-associated congenital generalized lipodystrophy,,Autosomal recessive,3,0,5.0,,,,Clinical subtype
696289,Congenital generalized lipodystrophy type 2,,Autosomal recessive,3,0,5.0,269700.0,,,Clinical subtype
695783,EDEM3-CDG,,Autosomal recessive,3,0,5.0,619493.0,,,Disease
695807,Immunodeficiency-systemic inflammation-lymphoma predisposition syndrome,,Autosomal dominant,3,0,5.0,619381.0,,,Disease
696063,PLIN4-related distal myopathy,,Autosomal dominant,3,0,5.0,601846.0,,,Disease
696078,Central giant cell granuloma,,Not applicable,3,0,5.0,,,,Disease
695147,Sickle cell-beta plus-thalassemia,,Autosomal recessive,3,0,5.0,,,D57.2,Etiological subtype
695183,Late-onset combined immunodeficiency due to ICOS deficiency,,Autosomal recessive,3,0,5.0,607594.0,,,Disease
695172,Combined immunodeficiency due to dimerization defective IKAROS mutation,,Autosomal dominant,3,0,5.0,,,,Disease
695611,3q26q28 deletion syndrome,,Autosomal dominant,3,0,5.0,,,,Malformation syndrome
695023,Pure squamous carcinoma of the urothelial tract,,Not applicable,3,0,5.0,,,,Disease
695131,Acinar cystic transformation of the pancreas,,Not applicable,3,0,5.0,,,D13.6,Disease
695110,MAN2B2-CDG,,Autosomal recessive,3,0,5.0,,,,Disease
695140,Sickle cell-beta zero-thalassemia,,Autosomal recessive,3,0,5.0,,,D57.2,Etiological subtype
104077,Myopathic intestinal pseudoobstruction,,Unknown,3,0,5.0,,15191.0,K59.8,Etiological subtype
697091,Emergomycosis,,Not applicable,3,0,5.0,,,B48.7,Disease
697096,Cryptosporidiosis,,Not applicable,3,0,5.0,,,A07.2,Disease
104075,Adenocarcinoma of the small intestine,Adult,Not applicable,3,3,6.0,,3198.0,C17.9,Disease
697053,Talaromycosis,,Not applicable,3,0,5.0,,,B48.4,Disease
697067,Global developmental delay-intellectual disability-microcephaly-short stature-brain iron accumulation syndrome,,Autosomal recessive,3,0,5.0,619641.0,,,Malformation syndrome
696942,Childhood-onset common variable immunodeficiency due to ARHGEF1 deficiency,,Autosomal recessive,3,0,5.0,618459.0,,,Disease
696945,X-linked common variable immunodeficiency phenotype due to SH3KBP1 deficiency,,X-linked recessive,3,0,5.0,300310.0,,,Disease
696931,Common variable immunodeficiency phenotype due to TWEAK deficiency,,Autosomal dominant,3,0,5.0,,,,Disease
696925,Adult-onset common variable immunodeficiency due to BAFF-receptor deficiency,,Autosomal recessive,3,0,5.0,613494.0,,,Disease
103919,Autoimmune pancreatitis,,Not applicable,3,0,5.0,,15175.0,,Clinical group
696907,Common variable immunodeficiency phenotype due to homozygous TACI deficiency,,Autosomal recessive,3,0,5.0,609529.0,,,Disease
103918,Tropical pancreatitis,Childhood,,2,6,5.0,608189.0,11986.0,K86.1,Disease
696904,Common variable immunodeficiency phenotype due to IRF2BP2 deficiency,,Autosomal dominant,3,0,5.0,617765.0,,,Disease
696894,Common variable immunodeficiency phenotype due to CD21 deficiency,,Autosomal recessive,3,0,5.0,614699.0,,,Disease
103910,Congenital enterocyte heparan sulfate deficiency,"Infancy, Neonatal",,2,8,7.0,,15171.0,P78.3,Disease
103908,Congenital sodium diarrhea,"Antenatal, Neonatal","Autosomal dominant, Autosomal recessive",1,9,7.0,616868.0,15170.0,K90.8,Disease
696881,Common variable immunodeficiency phenotype due to CD19/CD81 deficiency,,Autosomal recessive,3,0,5.0,613493.0,,,Disease
103909,Trehalase deficiency,"Adolescent, Adult",Autosomal dominant,3,5,5.0,612119.0,12803.0,E74.3,Disease
696874,NFKB1-related immune dysregulation,,Autosomal dominant,3,0,5.0,616576.0,,D81.8,Disease
103907,Chronic diarrhea due to glucoamylase deficiency,Childhood,,2,6,5.0,,15169.0,E74.3,Disease
102724,Acute myeloid leukemia with t(8;21)(q22;q22) translocation,"Adolescent, Adult, Childhood",,2,6,7.0,,15166.0,C92.0,Disease
698043,Fibromuscular dysplasia of the renal arteries,,Not applicable,3,0,5.0,,,I77.3,Clinical subtype
